Ticket_ID,Issue_Resolution,Issue_Category,Issue_Severity,Support_Channel,Building,City,Position,Country,Tenure_Months,Career_Desc,Division
4763, User Education,Apps,Sev3,Email,MOBILE,Bogota,Licensing,CO ,71,IC4,D016128
79693, User Education,Apps,Sev1,Chat,MOBILE,Bogota,Relationship Management,CO ,91,IC5,D016128
36918, User Education,Apps,Sev2,Chat,MOBILE,Bogota,Relationship Management,CO ,18,IC2,D016128
80713, User Education,Apps,Sev2,Email,B0302,Boise,Software Engineering,US ,134,EXEC5,D006433
30357, User Education,Apps,Sev2,Email,B0198,Boulder,Service Engineering,US ,44,IC4,D006433
5401, User Education,Apps,Sev1,Chat,HOME OFFICE,boynton beach,Relationship Management,US ,116,IC5,D006433
32790, User Education,Apps,Sev3,Email,HOME OFFICE,Bradenton,Relationship Management,US ,72,IC4,D006433
40265, User Education,Apps,Sev1,Chat,HOME OFFICE,Bradenton,Relationship Management,US ,67,IC4,D006433
26451, User Education,Apps,Sev3,Email,HOME OFFICE,Branchburg,Relationship Management,US ,18,IC4,D006433
77185, User Education,Apps,Sev1,Email,MOBILE,Brasilia,Technology Strategy,BR ,8,IC3,D007007
32903, User Education,Apps,Sev2,Chat,MOBILE,Brasilia,Software Engineering,BR ,2,,D007007
41137, User Education,Apps,Sev2,Email,MOBILE,Bratislava,Relationship Management,SK ,109,IC5,D019076
32071, User Education,Apps,Sev1,Chat,MOBILE,Bratislava,Relationship Management,SK ,109,IC5,D019076
15856, User Education,Apps,Sev3,Chat,MOBILE,Bratislava,Technical Delivery,SK ,113,IC5,D019076
64874, User Education,Apps,Sev2,Email,MOBILE,Bratislava,Account Management,SK ,5,,D019076
64855, User Education,Apps,Sev3,Phone,MOBILE,Brisbane,Technical Delivery,AU ,12,IC5,D009170
9012, User Education,Apps,Sev2,Chat,MOBILE,Brisbane,Relationship Management,AU ,34,IC3,D009170
1263, User Education,Apps,Sev2,Chat,MOBILE,Brisbane,Finance,AU ,190,IC5,D009170
75377, User Education,Apps,Sev2,Chat,MOBILE,Brisbane,Technology Solutions,AU ,189,IC4,D009170
2265, User Education,Apps,Sev2,Chat,MOBILE,Brisbane,Relationship Management,AU ,89,IC4,D009170
50041, User Education,Apps,Sev3,Email,MOBILE,Brisbane,Relationship Management,AU ,175,MGR4,D009170
81601, User Education,Apps,Sev1,Chat,HOME OFFICE,Brooklyn,Solution Sales,US ,20,IC3,D006433
28531, User Education,Apps,Sev3,Email,B0246,Broomfield,Retail,US ,35,IC3,D006433
78622, User Education,Apps,Sev2,Email,B0462,Bucharest,Support Engineering,RO ,10,IC3,D009260
63297, User Education,Apps,Sev2,Email,B0462,Bucharest,Support Engineering,RO ,13,IC3,D009260
39491, User Education,Apps,Sev2,Email,B0462,Bucharest,Support Engineering,RO ,10,IC3,D009260
74987, User Education,Apps,Sev2,Email,B0462,Bucharest,Support Engineering,RO ,10,IC3,D009260
46755, User Education,Apps,Sev2,Email,MOBILE,bucharest,Business Operations,RO ,10,MGR2,D009260
57609, User Education,Apps,Sev2,Phone,B0426,Bucharest,Support Engineering,RO ,48,IC3,D009260
46784, User Education,Apps,Sev2,Email,B0462,Bucharest,Support Engineering,RO ,12,IC3,D009260
2835, User Education,Apps,Sev1,Chat,B0462,Bucharest,Support Engineering,RO ,58,IC3,D009260
66121, User Education,Apps,Sev2,Email,B0462,Bucharest,Support Engineering,RO ,5,IC3,D009260
59320, User Education,Apps,Sev2,Email,B0462,Bucharest,Support Engineering,RO ,36,IC3,D009260
23860, User Education,Apps,Sev1,Chat,B0462,Bucharest,Support Engineering,RO ,11,IC1,D009260
70244, User Education,Apps,Sev1,Chat,B0462,Bucharest,Support Engineering,RO ,67,IC3,D009260
68836, User Education,Apps,Sev2,Email,B0462,Bucharest,Support Engineering,RO ,12,IC3,D009260
63575, User Education,Apps,Sev2,Email,B0462,Bucharest,Relationship Management,RO ,13,IC3,D009260
66559, User Education,Apps,Sev2,Email,B0462,Bucharest,Relationship Management,RO ,15,IC3,D009260
43436, User Education,Apps,Sev2,Email,MOBILE,Bucharest,Business Operations,RO ,204,IC5,D009260
76495, User Education,Apps,Sev2,Email,B0462,Bucharest,Support Engineering,RO ,7,IC3,D009260
81425, User Education,Apps,Sev2,Email,B0462,Bucharest,Support Engineering,RO ,12,IC3,D009260
14416, User Education,Apps,Sev3,Email,MOBILE,Budapest,Licensing,HU ,16,IC2,D019762
4226, User Education,Apps,Sev2,Email,B0713,Budapest,Marketing,HU ,140,IC5,D019762
68134, User Education,Apps,Sev1,Chat,MOBILE,Budapest,Relationship Management,HU ,8,IC4,D019762
12699, User Education,Apps,Sev1,Chat,MOBILE,Budapest,Technical Delivery,HU ,62,IC4,D019762
20878, User Education,Apps,Sev2,Chat,B0713,Budapest,Support Engineering,HU ,196,MGR3,D019762
82069, User Education,Apps,Sev2,Phone,MOBILE,Budapest,Technical Delivery,HU ,160,MGR2,D019762
34709, User Education,Apps,Sev1,Chat,MOBILE,Buenos Aires,Inside Sales,AR ,46,IC3,D003937
9229, User Education,Apps,Sev2,Email,MOBILE,Buenos Aires,Business Support,AR ,0,,D003937
44425, User Education,Apps,Sev2,Chat,MOBILE,Buenos Aires,Solution Sales,AR ,26,IC5,D003937
28350, User Education,Apps,Sev3,Chat,MOBILE,Buenos Aires,Relationship Management,AR ,185,IC4,D003937
16991, User Education,Apps,Sev2,Email,B1021,Buenos Aires,Business Support,AR ,2,,D003937
34103, User Education,Apps,Sev2,Email,MOBILE,Buenos Aires,Business Development,AR ,10,IC5,D003937
33931, User Education,Apps,Sev3,Chat,MOBILE,Buenos Aires,Relationship Management,AR ,185,IC4,D003937
9018, User Education,Apps,Sev2,Email,MOBILE,Buenos Aires,Software Engineering,AR ,4,,D003937
76390, User Education,Apps,Sev2,Email,HOME OFFICE,Buffalo Grove,Business Development,US ,19,IC4,D006433
79540,,Apps,Sev2,Chat,MOBILE,Burlington,Support Delivery,US ,59,IC4,D006433
26955, User Education,Apps,Sev3,Email,MOBILE,Burlington,Relationship Management,US ,32,IC3,D006433
63602, User Education,Apps,Sev1,Chat,MOBILE,Burlington,Business Operations,US ,61,IC4,D006433
66287, User Education,Apps,Sev2,Email,MOBILE,Burlington,Solution Sales,US ,25,IC4,D006433
18808, User Education,Apps,Sev3,Phone,MOBILE,Burlington,Technical Delivery,US ,16,IC3,D006433
55472, User Education,Apps,Sev3,Phone,MOBILE,Burlington,Technical Delivery,US ,12,IC3,D006433
71391, User Education,Apps,Sev1,Chat,MOBILE,Burlington,Operations,US ,191,IC2,D006433
1245, User Education,Apps,Sev2,Chat,MOBILE,Burlington,Relationship Management,US ,8,IC3,D006433
80360, User Education,Apps,Sev2,Email,MOBILE,Burlington,Account Management,US ,25,IC3,D006433
25105, User Education,Apps,Sev2,Email,MOBILE,Burlington,Licensing,US ,212,IC4,D006433
23531, User Education,Apps,Sev2,Email,MOBILE,Burlington,Account Management,US ,64,IC4,D006433
40782, User Education,Apps,Sev2,Email,B0540,Cairo,Relationship Management,EG ,59,IC3,D003381
44626, User Education,Apps,Sev3,Email,B0540,Cairo,Technology Solutions,EG ,135,IC5,D003381
21331, User Education,Apps,Sev1,Chat,MOBILE,Cairo,Relationship Management,EG ,62,IC4,D003381
30975, User Education,Apps,Sev3,Chat,MOBILE,Cairo,Relationship Management,EG ,88,IC4,D003381
2413, User Education,Apps,Sev2,Chat,B0748,Cairo,Program Management,EG ,13,IC3,D003381
39269, User Education,Apps,Sev2,Chat,MOBILE,Calgary,Relationship Management,CA ,109,IC3,D008805
19056, User Education,Apps,Sev1,Email,MOBILE,Calgary,Solution Sales,CA ,72,MGR3,D008805
33862, User Education,Apps,Sev3,Chat,B0815,Cambridge,Software Engineering,US ,246,MGR6,D006433
46535, User Education,Apps,Sev2,Phone,B0096,Cambridge,Software Engineering,US ,11,IC2,D006433
32619, User Education,Apps,Sev2,Chat,MOBILE,Canberra,Technical Delivery,AU ,17,IC4,D009170
52115, User Education,Apps,Sev1,Chat,MOBILE,Canberra,Relationship Management,AU ,60,IC4,D009170
59896, User Education,Apps,Sev2,Chat,MOBILE,Canberra,Relationship Management,AU ,15,IC2,D009170
50293, User Education,Apps,Sev1,Chat,MOBILE,Canberra,Relationship Management,AU ,54,IC4,D009170
4885, User Education,Apps,Sev1,Chat,MOBILE,Canberra,Support Delivery,AU ,17,IC3,D009170
79416, User Education,Apps,Sev3,Chat,MOBILE,Canberra,Technical Delivery,AU ,54,MGR3,D009170
70489, User Education,Apps,Sev2,Chat,MOBILE,Canberra,Relationship Management,AU ,61,IC4,D009170
15248, User Education,Apps,Sev1,Chat,MOBILE,Canberra,Relationship Management,AU ,25,IC4,D009170
74652, User Education,Apps,Sev2,Chat,MOBILE,Canberra,Technical Delivery,AU ,124,IC4,D009170
9632, User Education,Apps,Sev2,Chat,MOBILE,Canberra,Relationship Management,AU ,28,IC3,D009170
36943, User Education,Apps,Sev1,Chat,MOBILE,Canberra,Relationship Management,AU ,48,IC3,D009170
71596, User Education,Apps,Sev2,Email,B0367,Cape Town,Sales Leadership,ZA ,152,MGR3,D018171
9640, User Education,Apps,Sev1,Chat,B0367,Cape Town,Relationship Management,ZA ,114,IC5,D018171
51509, User Education,Apps,Sev1,Chat,MOBILE,Casablanca,Relationship Management,MA ,8,IC4,D016888
80347, User Education,Apps,Sev1,Chat,MOBILE,Casablanca,Relationship Management,MA ,6,IC4,D016888
1358, User Education,Apps,Sev2,Chat,B0807,Casablanca,Relationship Management,MA ,71,IC5,D016888
12787, User Education,Apps,Sev2,Email,HOME OFFICE,Castle Rock,Relationship Management,US ,93,IC4,D006433
62336, User Education,Apps,Sev3,Phone,HOME OFFICE,Centennial,Program Management,US ,138,IC5,D006433
62338, User Education,Apps,Sev2,Email,HOME OFFICE,Centennial,Program Management,US ,141,IC5,D006433
13487, User Education,Apps,Sev2,Email,B0453,Cerritos,Retail,US ,43,IC3,D006433
62771, User Education,Apps,Sev2,Email,B0674,Chandler,Retail,US ,62,IC3,D006433
52828, User Education,Apps,Sev2,Email,HOME OFFICE,Charles Town,Technology Solutions,US ,83,IC4,D006433
47144, User Education,Apps,Sev1,Chat,MOBILE,Chengdu,Relationship Management,CN ,129,IC4,D005841
74588, User Education,Apps,Sev2,Email,MOBILE,Chennai,Business Operations,IN ,10,IC1,D001578
2336, User Education,Apps,Sev2,Email,MOBILE,Chennai,Relationship Management,IN ,71,IC4,D013158
5286, User Education,Apps,Sev2,Email,MOBILE,Chennai,Business Operations,IN ,5,IC2,D001578
67097, User Education,Apps,Sev2,Email,MOBILE,Chennai,Business Operations,IN ,33,IC1,D001578
65419, User Education,Apps,Sev3,Email,MOBILE,Chennai,Business Operations,IN ,35,IC3,D001578
11884, User Education,Apps,Sev1,Chat,MOBILE,Chennai,Relationship Management,IN ,138,IC4,D013158
27554, User Education,Apps,Sev2,Email,MOBILE,Chevy chase,Relationship Management,US ,30,IC4,D006433
61422, User Education,Apps,Sev3,Chat,MOBILE,Chevy chase,Solution Sales,US ,84,IC5,D006433
74846, User Education,Apps,Sev3,Phone,MOBILE,Chevy chase,Support Delivery,US ,15,IC4,D006433
19682, User Education,Apps,Sev2,Email,MOBILE,Chevy chase,Account Management,US ,23,IC3,D006433
64973, User Education,Apps,Sev2,Email,MOBILE,Chevy chase,Account Management,US ,73,IC4,D006433
75199, User Education,Apps,Sev1,Chat,MOBILE,Chevy chase,Technical Delivery,US ,14,IC4,D006433
24763, User Education,Apps,Sev1,Chat,MOBILE,Chevy chase,Relationship Management,US ,20,IC2,D006433
210, User Education,Help,Sev2,Chat,B0143,Chevy chase,Business Operations,US ,91,IC6,D006433
29021, User Education,Apps,Sev1,Phone,MOBILE,Chevy chase,Relationship Management,US ,31,IC3,D006433
44289, User Education,Apps,Sev2,Email,MOBILE,Chevy chase,Account Management,US ,66,IC4,D006433
72716, User Education,Apps,Sev2,Email,MOBILE,Chevy chase,Account Management,US ,66,IC4,D006433
44098, User Education,Apps,Sev2,Email,MOBILE,Chicago,Finance,US ,19,IC3,D006433
3927, User Education,Apps,Sev2,Phone,MOBILE,Chicago,Account Management,US ,14,IC4,D006433
18065, User Education,Apps,Sev2,Email,MOBILE,Chicago,Account Management,US ,58,IC3,D006433
76189, User Education,Apps,Sev3,Chat,MOBILE,Chicago,Relationship Management,US ,33,IC4,D006433
45908, User Education,Apps,Sev1,Chat,MOBILE,Chicago,Relationship Management,US ,79,IC2,D006433
8943, User Education,Apps,Sev2,Email,MOBILE,Chicago,Relationship Management,US ,59,IC3,D006433
47303, User Education,Apps,Sev2,Phone,MOBILE,Chicago,Finance,US ,71,IC4,D006433
22849, User Education,Apps,Sev1,Chat,MOBILE,Chicago,Relationship Management,US ,142,IC5,D006433
31279, User Education,Apps,Sev3,Email,MOBILE,Chongqing,Technical Delivery,CN ,43,IC3,D005841
38909, User Education,Apps,Sev3,Email,HOME OFFICE,Clyde Hill,Technical Delivery,US ,251,IC4,D006433
54256, User Education,Apps,Sev1,Chat,HOME OFFICE,Coatesville,Technical Delivery,US ,48,IC4,D006433
30291, User Education,Apps,Sev1,Chat,B0608,Cologne,Relationship Management,DE ,206,IC4,D014045
39434, User Education,Apps,Sev2,Chat,MOBILE,Cologne,Relationship Management,DE ,29,IC4,D014045
71876, User Education,Apps,Sev2,Email,MOBILE,Cologne,Business Development,DE ,153,IC4,D014045
38845, User Education,Apps,Sev2,Email,MOBILE,Cologne,Account Management,DE ,35,IC5,D014045
81712, User Education,Apps,Sev1,Chat,MOBILE,Cologne,Relationship Management,DE ,22,IC4,D014045
51847, User Education,Apps,Sev1,Chat,MOBILE,Cologne,Relationship Management,DE ,6,IC3,D014045
34956, User Education,Apps,Sev2,Email,MOBILE,Cologne,Relationship Management,DE ,148,IC4,D014045
23981, User Education,Apps,Sev1,Chat,B0608,Cologne,Technical Delivery,DE ,223,MGR3,D014045
9189, User Education,Apps,Sev2,Chat,B0608,Cologne,Relationship Management,DE ,211,IC4,D014045
22749, User Education,Apps,Sev2,Phone,MOBILE,Cologne,Technology Solutions,DE ,29,IC4,D014045
71079, User Education,Apps,Sev1,Chat,B0608,Cologne,Technical Delivery,DE ,145,IC5,D014045
81673, User Education,Apps,Sev2,Email,MOBILE,Cologne,Account Management,DE ,12,IC2,D014045
31305, User Education,Apps,Sev2,Chat,MOBILE,Cologne,Relationship Management,DE ,40,IC4,D014045
21332, User Education,Apps,Sev3,Chat,MOBILE,Cologne,Solution Sales,DE ,64,IC4,D014045
36525, User Education,Apps,Sev2,Chat,B0608,Cologne,Relationship Management,DE ,215,IC4,D014045
18026, User Education,Accounts,Sev1,Chat,B0973,Columbia,Retail,US ,65,IC3,D006433
56123, User Education,Apps,Sev2,Email,MOBILE,Columbus,Licensing,US ,98,IC4,D006433
68809, User Education,Apps,Sev2,Email,B0892,Cork,Operations,IE ,11,IC3,D015571
28830, User Education,Apps,Sev2,Email,B0677,Cork,Program Management,IE ,72,IC4,D015571
69533, User Education,Apps,Sev1,Chat,MOBILE,Cork,Business Operations,IE ,37,IC3,D015571
15738, User Education,Apps,Sev2,Chat,B0892,Cork,Operations,IE ,36,IC3,D015571
4249, User Education,Apps,Sev2,Chat,B0892,Cork,Operations,IE ,50,IC2,D015571
45737, User Education,Apps,Sev2,Email,MOBILE,Cork,Marketing,IE ,13,IC5,D015571
11639, User Education,Apps,Sev2,Chat,B0738,Cork,Inside Sales,IE ,6,,D015571
39469, User Education,Apps,Sev2,Chat,B0892,Cork,Operations,IE ,135,IC3,D015571
60608, User Education,Apps,Sev3,Chat,B0892,Cork,Operations,IE ,8,IC3,D015571
78154, User Education,Apps,Sev2,Email,B0892,Cork,Operations,IE ,13,IC3,D015571
80304, User Education,Apps,Sev2,Chat,B0892,Cork,Operations,IE ,44,IC4,D015571
6394, User Education,Apps,Sev2,Email,MOBILE,Cork,Inside Sales,IE ,7,IC2,D015571
5024, User Education,Apps,Sev1,Chat,MOBILE,Cork,Technical Delivery,IE ,8,IC5,D015571
40552, User Education,Apps,Sev2,Email,B0892,Cork,Treasury,IE ,144,IC4,D015571
6743, User Education,Apps,Sev2,Email,B0738,Cork,Licensing,IE ,154,IC4,D015571
31321, User Education,Apps,Sev2,Email,B0892,Cork,Operations,IE ,66,IC3,D015571
1039, User Education,Apps,Sev1,Chat,B0738,Cork,Licensing,IE ,4,IC3,D015571
75779, User Education,Apps,Sev3,Email,B0892,Cork,Operations,IE ,27,IC3,D015571
41600, User Education,Apps,Sev2,Email,B0892,Cork,Operations,IE ,26,IC3,D015571
19905, User Education,Apps,Sev2,Chat,B0738,Cork,Inside Sales,IE ,2,,D015571
70326, User Education,Apps,Sev3,Email,B0892,Cork,Account Management,IE ,28,IC2,D015571
61574, User Education,Apps,Sev2,Email,B0892,Cork,Operations,IE ,59,IC3,D015571
14877, User Education,Apps,Sev1,Chat,B0738,Cork,Inside Sales,IE ,10,IC1,D015571
16535, User Education,Apps,Sev1,Chat,B0738,Cork,Inside Sales,IE ,6,IC2,D015571
56254, User Education,Apps,Sev2,Email,B0892,Cork,Operations,IE ,67,IC3,D015571
30299, User Education,Apps,Sev2,Email,B0892,Cork,Operations,IE ,67,IC3,D015571
69540, User Education,Apps,Sev1,Email,MOBILE,Cork,Inside Sales,IE ,14,IC3,D015571
80996, User Education,Apps,Sev2,Email,B0677,Cork,Program Management,IE ,77,IC4,D015571
77320, User Education,Apps,Sev2,Email,B0738,Cork,Licensing,IE ,26,IC3,D015571
4642, User Education,Apps,Sev2,Email,MOBILE,Cork,Account Management,IE ,156,IC5,D015571
58329, User Education,Apps,Sev3,Chat,B0892,Cork,Finance,IE ,10,IC4,D015571
8793, User Education,Apps,Sev1,Email,B0738,Cork,Inside Sales,IE ,16,MGR3,D015571
71150, User Education,Apps,Sev1,Chat,B0892,Cork,Operations,IE ,43,IC2,D015571
68142, User Education,Help,Sev3,Email,B0892,Cork,Finance,IE ,108,IC3,D015571
21306, User Education,Apps,Sev2,Email,MOBILE,Cork,Business Development,IE ,1,,D015571
58772, User Education,Apps,Sev2,Chat,B0892,Cork,Finance,IE ,41,IC2,D015571
75501, User Education,Apps,Sev3,Email,B0892,Cork,Operations,IE ,60,IC3,D015571
16592, User Education,Apps,Sev2,Email,B0892,Cork,Account Management,IE ,210,IC4,D015571
83166, User Education,Apps,Sev3,Chat,B0738,Cork,Inside Sales,IE ,18,IC2,D015571
17495, User Education,Apps,Sev1,Chat,MOBILE,Cork,Inside Sales,IE ,2,,D015571
45025, User Education,Apps,Sev1,Chat,B0892,Cork,Operations,IE ,61,IC2,D015571
78108, User Education,Apps,Sev2,Chat,B0892,Cork,Operations,IE ,135,IC3,D015571
73333, User Education,Apps,Sev3,Email,B0677,Cork,Supply Chain,IE ,77,IC3,D015571
61581, User Education,Apps,Sev2,Email,B0892,Cork,Account Management,IE ,247,IC3,D015571
69586, User Education,Apps,Sev2,Chat,B0738,Cork,Inside Sales,IE ,11,MGR3,D015571
45113, User Education,Apps,Sev2,Email,B0892,Cork,Operations,IE ,10,IC3,D015571
81069, User Education,Apps,Sev3,Phone,B0738,Cork,Inside Sales,IE ,59,IC3,D015571
71906, User Education,Apps,Sev2,Email,B0892,Cork,Account Management,IE ,200,IC3,D015571
14543, User Education,Apps,Sev2,Email,B0677,Cork,Service Engineering,IE ,118,IC3,D012512
40902, User Education,Apps,Sev3,Email,B0892,Cork,Business Operations,IE ,31,IC3,D015571
74044, User Education,Apps,Sev2,Chat,B0892,Cork,Operations,IE ,35,IC2,D015571
39551, User Education,Apps,Sev2,Email,B0738,Cork,Inside Sales,IE ,40,IC3,D015571
54421, User Education,Apps,Sev2,Email,B0892,Cork,Treasury,IE ,86,IC4,D015571
44253, User Education,Apps,Sev3,Email,B0892,Cork,Operations,IE ,20,IC3,D015571
24720, User Education,Apps,Sev2,Email,B0738,Cork,Licensing,IE ,0,IC3,D015571
14584, User Education,Apps,Sev1,Chat,B0738,Cork,Inside Sales,IE ,13,IC1,D015571
50063, User Education,Apps,Sev1,Chat,B0892,Cork,Operations,IE ,68,IC3,D015571
66720, User Education,Apps,Sev3,Email,MOBILE,Cork,Inside Sales,IE ,9,MGR3,D015571
57253, User Education,Apps,Sev1,Chat,MOBILE,Cork,Inside Sales,IE ,8,IC2,D015571
25051, User Education,Apps,Sev3,Chat,MOBILE,Cork,Inside Sales,IE ,3,,D015571
23892, User Education,Apps,Sev1,Chat,B0738,Cork,Inside Sales,IE ,7,IC2,D015571
69577, User Education,Apps,Sev1,Chat,B0892,Cork,Operations,IE ,69,IC3,D015571
51516, User Education,Apps,Sev2,Email,MOBILE,Cork,Account Management,IE ,41,IC4,D015571
49760, User Education,Apps,Sev2,Email,MOBILE,Cork,Business Development,IE ,27,IC3,D015571
58562, User Education,Apps,Sev2,Email,B0892,Cork,Operations,IE ,164,IC4,D015571
28726, User Education,Apps,Sev2,Email,MOBILE,Cork,Business Development,IE ,29,IC3,D015571
64303, User Education,Apps,Sev3,Chat,B0892,Cork,Operations,IE ,12,IC2,D015571
81339, User Education,Apps,Sev3,Chat,MOBILE,Cork,Inside Sales,IE ,5,IC1,D015571
42406, User Education,Apps,Sev2,Chat,B0738,Cork,Inside Sales,IE ,20,IC1,D015571
63581, User Education,Apps,Sev3,Email,B0677,Cork,Business Operations,IE ,247,IC4,D015571
31966, User Education,Apps,Sev2,Email,B0738,Cork,Inside Sales,IE ,108,MGR3,D015571
54185, User Education,Apps,Sev1,Chat,MOBILE,Cork,Inside Sales,IE ,238,MGR4,D015571
28785, User Education,Apps,Sev1,Chat,MOBILE,Cork,Business Operations,IE ,35,IC3,D015571
63589, User Education,Apps,Sev3,Chat,B0892,Cork,Operations,IE ,51,IC2,D015571
